tau,q,ask_depth
1.667500000000000000e+02,-2.600000000000000000e+01,1.232823969835889599e+00
1.667500000000000000e+02,-2.500000000000000000e+01,1.209234460993297233e+00
1.667500000000000000e+02,-2.400000000000000000e+01,1.185270382636426589e+00
1.667500000000000000e+02,-2.300000000000000000e+01,1.160930644636983367e+00
1.667500000000000000e+02,-2.200000000000000000e+01,1.136215127365260535e+00
1.667500000000000000e+02,-2.100000000000000000e+01,1.111124776269163839e+00
1.667500000000000000e+02,-2.000000000000000000e+01,1.085661694716705483e+00
1.667500000000000000e+02,-1.900000000000000000e+01,1.059829233051831743e+00
1.667500000000000000e+02,-1.800000000000000000e+01,1.033632071632366589e+00
1.667500000000000000e+02,-1.700000000000000000e+01,1.007076295510364261e+00
1.667500000000000000e+02,-1.600000000000000000e+01,9.801694584003546318e-01
1.667500000000000000e+02,-1.500000000000000000e+01,9.529206336743354377e-01
1.667500000000000000e+02,-1.400000000000000000e+01,9.253404503351103649e-01
1.667500000000000000e+02,-1.300000000000000000e+01,8.974411122494432291e-01
1.667500000000000000e+02,-1.200000000000000000e+01,8.692363993591847304e-01
1.667500000000000000e+02,-1.100000000000000000e+01,8.407416501077060733e-01
1.667500000000000000e+02,-1.000000000000000000e+01,8.119737248872711532e-01
1.667500000000000000e+02,-9.000000000000000000e+00,7.829509508891423497e-01
1.667500000000000000e+02,-8.000000000000000000e+00,7.536930492786378943e-01
1.667500000000000000e+02,-7.000000000000000000e+00,7.242210460811554507e-01
1.667500000000000000e+02,-6.000000000000000000e+00,6.945571685198248524e-01
1.667500000000000000e+02,-5.000000000000000000e+00,6.647247287704705077e-01
1.667500000000000000e+02,-4.000000000000000000e+00,6.347479971898764006e-01
1.667500000000000000e+02,-3.000000000000000000e+00,6.046520670383302987e-01
1.667500000000000000e+02,-2.000000000000000000e+00,5.744627125801544665e-01
1.667500000000000000e+02,-1.000000000000000000e+00,5.442062422386734211e-01
1.667500000000000000e+02,0.000000000000000000e+00,5.139093482424331727e-01
1.667500000000000000e+02,1.000000000000000000e+00,4.835989539653700042e-01
1.667500000000000000e+02,2.000000000000000000e+00,4.533020599691295893e-01
1.667500000000000000e+02,3.000000000000000000e+00,4.230455896276485439e-01
1.667500000000000000e+02,4.000000000000000000e+00,3.928562351694725452e-01
1.667500000000000000e+02,5.000000000000000000e+00,3.627603050179269428e-01
1.667500000000000000e+02,6.000000000000000000e+00,3.327835734373321142e-01
1.667500000000000000e+02,7.000000000000000000e+00,3.029511336879775474e-01
1.667500000000000000e+02,8.000000000000000000e+00,2.732872561266468381e-01
1.667500000000000000e+02,9.000000000000000000e+00,2.438152529291657267e-01
1.667500000000000000e+02,1.000000000000000000e+01,2.145573513186613823e-01
1.667500000000000000e+02,1.100000000000000000e+01,1.855345773205347992e-01
1.667500000000000000e+02,1.200000000000000000e+01,1.567666521000972146e-01
1.667500000000000000e+02,1.300000000000000000e+01,1.282719028486210000e-01
1.667500000000000000e+02,1.400000000000000000e+01,1.000671899583602809e-01
1.667500000000000000e+02,1.500000000000000000e+01,7.216785187269447732e-02
1.667500000000000000e+02,1.600000000000000000e+01,4.458766853346762815e-02
1.667500000000000000e+02,1.700000000000000000e+01,1.733884380744399323e-02
1.667500000000000000e+02,1.800000000000000000e+01,-9.567993302566080160e-03
1.667500000000000000e+02,1.900000000000000000e+01,-3.612376942456130280e-02
1.667500000000000000e+02,2.000000000000000000e+01,-6.232093084403089733e-02
1.667500000000000000e+02,2.100000000000000000e+01,-8.815339250889664413e-02
1.667500000000000000e+02,2.200000000000000000e+01,-1.136164740613638813e-01
1.667500000000000000e+02,2.300000000000000000e+01,-1.387068251574579136e-01
1.667500000000000000e+02,2.400000000000000000e+01,-1.634223424291736393e-01
1.667500000000000000e+02,2.500000000000000000e+01,-1.877620804286230793e-01
1.667500000000000000e+02,2.600000000000000000e+01,-2.117261587854919469e-01
1.667500000000000000e+02,2.700000000000000000e+01,-2.353156676280807602e-01
1.667500000000000000e+02,2.800000000000000000e+01,-2.585325730862599869e-01
1.667500000000000000e+02,2.900000000000000000e+01,-2.813796244325743601e-01
1.667500000000000000e+02,3.000000000000000000e+01,-3.038602641444132502e-01
3.332500000000000000e+02,-3.000000000000000000e+01,1.321727134636313750e+00
3.332500000000000000e+02,-2.900000000000000000e+01,1.299562781891744123e+00
3.332500000000000000e+02,-2.800000000000000000e+01,1.277037385112141266e+00
3.332500000000000000e+02,-2.700000000000000000e+01,1.254147382668847399e+00
3.332500000000000000e+02,-2.600000000000000000e+01,1.230889879622615979e+00
3.332500000000000000e+02,-2.500000000000000000e+01,1.207262734823764561e+00
3.332500000000000000e+02,-2.400000000000000000e+01,1.183264650403355489e+00
3.332500000000000000e+02,-2.300000000000000000e+01,1.158895262249603597e+00
3.332500000000000000e+02,-2.200000000000000000e+01,1.134155229787741526e+00
3.332500000000000000e+02,-2.100000000000000000e+01,1.109046323131320122e+00
3.332500000000000000e+02,-2.000000000000000000e+01,1.083571505470665386e+00
3.332500000000000000e+02,-1.900000000000000000e+01,1.057735008434331547e+00
3.332500000000000000e+02,-1.800000000000000000e+01,1.031542398126938487e+00
3.332500000000000000e+02,-1.700000000000000000e+01,1.005000629630114162e+00
3.332500000000000000e+02,-1.600000000000000000e+01,9.781180879650333004e-01
3.332500000000000000e+02,-1.500000000000000000e+01,9.509046138547607718e-01
3.332500000000000000e+02,-1.400000000000000000e+01,9.233715130796538162e-01
3.332500000000000000e+02,-1.300000000000000000e+01,8.955315487612831582e-01
3.332500000000000000e+02,-1.200000000000000000e+01,8.673989165008237912e-01
3.332500000000000000e+02,-1.100000000000000000e+01,8.389892028891778875e-01
3.332500000000000000e+02,-1.000000000000000000e+01,8.103193284488106052e-01
3.332500000000000000e+02,-9.000000000000000000e+00,7.814074765181495685e-01
3.332500000000000000e+02,-8.000000000000000000e+00,7.522730099147053595e-01
3.332500000000000000e+02,-7.000000000000000000e+00,7.229363773953909611e-01
3.332500000000000000e+02,-6.000000000000000000e+00,6.934190119698740995e-01
3.332500000000000000e+02,-5.000000000000000000e+00,6.637432230290689628e-01
3.332500000000000000e+02,-4.000000000000000000e+00,6.339320840507123300e-01
3.332500000000000000e+02,-3.000000000000000000e+00,6.040093173697610451e-01
3.332500000000000000e+02,-2.000000000000000000e+00,5.739991771871220116e-01
3.332500000000000000e+02,-1.000000000000000000e+00,5.439263316691026473e-01
3.332500000000000000e+02,0.000000000000000000e+00,5.138157446902987813e-01
3.332500000000000000e+02,1.000000000000000000e+00,4.836925575175052283e-01
3.332500000000000000e+02,2.000000000000000000e+00,4.535819705387011402e-01
3.332500000000000000e+02,3.000000000000000000e+00,4.235091250206816094e-01
3.332500000000000000e+02,4.000000000000000000e+00,3.934989848380412436e-01
3.332500000000000000e+02,5.000000000000000000e+00,3.635762181570903473e-01
3.332500000000000000e+02,6.000000000000000000e+00,3.337650791787341031e-01
3.332500000000000000e+02,7.000000000000000000e+00,3.040892902379285223e-01
3.332500000000000000e+02,8.000000000000000000e+00,2.745719248124112166e-01
3.332500000000000000e+02,9.000000000000000000e+00,2.452352922930984835e-01
3.332500000000000000e+02,1.000000000000000000e+01,2.161008256896552737e-01
3.332500000000000000e+02,1.100000000000000000e+01,1.871889737589917946e-01
3.332500000000000000e+02,1.200000000000000000e+01,1.585190993186258446e-01
3.332500000000000000e+02,1.300000000000000000e+01,1.301093857069810511e-01
3.332500000000000000e+02,1.400000000000000000e+01,1.019767534465207959e-01
3.332500000000000000e+02,1.500000000000000000e+01,7.413678912814569699e-02
3.332500000000000000e+02,1.600000000000000000e+01,4.660368835304229407e-02
3.332500000000000000e+02,1.700000000000000000e+01,1.939021424276887728e-02
3.332500000000000000e+02,1.800000000000000000e+01,-7.492327422312428098e-03
3.332500000000000000e+02,1.900000000000000000e+01,-3.403409591913142407e-02
3.332500000000000000e+02,2.000000000000000000e+01,-6.022670622652892547e-02
3.332500000000000000e+02,2.100000000000000000e+01,-8.606320326286009958e-02
3.332500000000000000e+02,2.200000000000000000e+01,-1.115380209235201647e-01
3.332500000000000000e+02,2.300000000000000000e+01,-1.366469275799335747e-01
3.332500000000000000e+02,2.400000000000000000e+01,-1.613869600418027517e-01
3.332500000000000000e+02,2.500000000000000000e+01,-1.857563481955484264e-01
3.332500000000000000e+02,2.600000000000000000e+01,-2.097544326159539452e-01
3.332500000000000000e+02,2.700000000000000000e+01,-2.333815774148071398e-01
3.332500000000000000e+02,2.800000000000000000e+01,-2.566390804610279019e-01
3.332500000000000000e+02,2.900000000000000000e+01,-2.795290829043288738e-01
3.332500000000000000e+02,3.000000000000000000e+01,-3.020544796839335078e-01
5.000000000000000000e+02,-3.000000000000000000e+01,1.321631106291491164e+00
5.000000000000000000e+02,-2.900000000000000000e+01,1.299465077009466896e+00
5.000000000000000000e+02,-2.800000000000000000e+01,1.276938110832858797e+00
5.000000000000000000e+02,-2.700000000000000000e+01,1.254046669623232191e+00
5.000000000000000000e+02,-2.600000000000000000e+01,1.230787884150887024e+00
5.000000000000000000e+02,-2.500000000000000000e+01,1.207159641115588045e+00
5.000000000000000000e+02,-2.400000000000000000e+01,1.183160672475260355e+00
5.000000000000000000e+02,-2.300000000000000000e+01,1.158790645662255869e+00
5.000000000000000000e+02,-2.200000000000000000e+01,1.134050252993251462e+00
5.000000000000000000e+02,-2.100000000000000000e+01,1.108941298332588588e+00
5.000000000000000000e+02,-2.000000000000000000e+01,1.083466778871486902e+00
5.000000000000000000e+02,-1.900000000000000000e+01,1.057630959764283674e+00
5.000000000000000000e+02,-1.800000000000000000e+01,1.031439439338627473e+00
5.000000000000000000e+02,-1.700000000000000000e+01,1.004899202690642035e+00
5.000000000000000000e+02,-1.600000000000000000e+01,9.780186616971584534e-01
5.000000000000000000e+02,-1.500000000000000000e+01,9.508076798257834028e-01
5.000000000000000000e+02,-1.400000000000000000e+01,9.232775805835262695e-01
5.000000000000000000e+02,-1.300000000000000000e+01,8.954411389888505823e-01
5.000000000000000000e+02,-1.200000000000000000e+01,8.673125560387222599e-01
5.000000000000000000e+02,-1.100000000000000000e+01,8.389074167252847936e-01
5.000000000000000000e+02,-1.000000000000000000e+01,8.102426326874381246e-01
5.000000000000000000e+02,-9.000000000000000000e+00,7.813363710184331179e-01
5.000000000000000000e+02,-8.000000000000000000e+00,7.522079710610656278e-01
5.000000000000000000e+02,-7.000000000000000000e+00,7.228778511905608051e-01
5.000000000000000000e+02,-6.000000000000000000e+00,6.933674076124862751e-01
5.000000000000000000e+02,-5.000000000000000000e+00,6.636989071031915710e-01
5.000000000000000000e+02,-4.000000000000000000e+00,6.338953754186426037e-01
5.000000000000000000e+02,-3.000000000000000000e+00,6.039804828258116265e-01
5.000000000000000000e+02,-2.000000000000000000e+00,5.739784279022209779e-01
5.000000000000000000e+02,-1.000000000000000000e+00,5.439138204354901918e-01
5.000000000000000000e+02,0.000000000000000000e+00,5.138115639630830289e-01
5.000000000000000000e+02,1.000000000000000000e+00,4.836967382447207586e-01
5.000000000000000000e+02,2.000000000000000000e+00,4.535944817723135403e-01
5.000000000000000000e+02,3.000000000000000000e+00,4.235298743055825321e-01
5.000000000000000000e+02,4.000000000000000000e+00,3.935278193819911063e-01
5.000000000000000000e+02,5.000000000000000000e+00,3.636129267891597405e-01
5.000000000000000000e+02,6.000000000000000000e+00,3.338093951046099406e-01
5.000000000000000000e+02,7.000000000000000000e+00,3.041408945953145704e-01
5.000000000000000000e+02,8.000000000000000000e+00,2.746304510172402624e-01
5.000000000000000000e+02,9.000000000000000000e+00,2.453003311467352177e-01
5.000000000000000000e+02,1.000000000000000000e+01,2.161719311893708362e-01
5.000000000000000000e+02,1.100000000000000000e+01,1.872656695203656074e-01
5.000000000000000000e+02,1.200000000000000000e+01,1.586008854825196046e-01
5.000000000000000000e+02,1.300000000000000000e+01,1.301957461690848028e-01
5.000000000000000000e+02,1.400000000000000000e+01,1.020671632189502631e-01
5.000000000000000000e+02,1.500000000000000000e+01,7.423072162427324372e-02
5.000000000000000000e+02,1.600000000000000000e+01,4.670062238201655447e-02
5.000000000000000000e+02,1.700000000000000000e+01,1.948964051064372427e-02
5.000000000000000000e+02,1.800000000000000000e+01,-7.390900482835860430e-03
5.000000000000000000e+02,1.900000000000000000e+01,-3.393113713082396288e-02
5.000000000000000000e+02,2.000000000000000000e+01,-6.012265755648282806e-02
5.000000000000000000e+02,2.100000000000000000e+01,-8.595847666369049733e-02
5.000000000000000000e+02,2.200000000000000000e+01,-1.114329961247815248e-01
5.000000000000000000e+02,2.300000000000000000e+01,-1.365419507854506165e-01
5.000000000000000000e+02,2.400000000000000000e+01,-1.612823434544452539e-01
5.000000000000000000e+02,2.500000000000000000e+01,-1.856523702674550691e-01
5.000000000000000000e+02,2.600000000000000000e+01,-2.096513389077774292e-01
5.000000000000000000e+02,2.700000000000000000e+01,-2.332795819430781847e-01
5.000000000000000000e+02,2.800000000000000000e+01,-2.565383674154144700e-01
5.000000000000000000e+02,2.900000000000000000e+01,-2.794298086250428526e-01
5.000000000000000000e+02,3.000000000000000000e+01,-3.019567748016580566e-01
6.667500000000000000e+02,-3.000000000000000000e+01,1.321627713555946215e+00
6.667500000000000000e+02,-2.900000000000000000e+01,1.299461631191938693e+00
6.667500000000000000e+02,-2.800000000000000000e+01,1.276934616076001561e+00
6.667500000000000000e+02,-2.700000000000000000e+01,1.254043130882145363e+00
6.667500000000000000e+02,-2.600000000000000000e+01,1.230784307261997057e+00
6.667500000000000000e+02,-2.500000000000000000e+01,1.207156032861133710e+00
6.667500000000000000e+02,-2.400000000000000000e+01,1.183157040640516300e+00
6.667500000000000000e+02,-2.300000000000000000e+01,1.158786999082021651e+00
6.667500000000000000e+02,-2.200000000000000000e+01,1.134046601584034697e+00
6.667500000000000000e+02,-2.100000000000000000e+01,1.108937653106523591e+00
6.667500000000000000e+02,-2.000000000000000000e+01,1.083463151928459212e+00
6.667500000000000000e+02,-1.900000000000000000e+01,1.057627364258622471e+00
6.667500000000000000e+02,-1.800000000000000000e+01,1.031435889417871898e+00
6.667500000000000000e+02,-1.700000000000000000e+01,1.004895713404438951e+00
6.667500000000000000e+02,-1.600000000000000000e+01,9.780152488761189034e-01
6.667500000000000000e+02,-1.500000000000000000e+01,9.508043599312037131e-01
6.667500000000000000e+02,-1.400000000000000000e+01,9.232743705307839832e-01
6.667500000000000000e+02,-1.300000000000000000e+01,8.954380559487198354e-01
6.667500000000000000e+02,-1.200000000000000000e+01,8.673096172221086420e-01
6.667500000000000000e+02,-1.100000000000000000e+01,8.389046391578827144e-01
6.667500000000000000e+02,-1.000000000000000000e+01,8.102400329811250135e-01
6.667500000000000000e+02,-9.000000000000000000e+00,7.813339651462156699e-01
6.667500000000000000e+02,-8.000000000000000000e+00,7.522057741416691146e-01
6.667500000000000000e+02,-7.000000000000000000e+00,7.228758772878657313e-01
6.667500000000000000e+02,-6.000000000000000000e+00,6.933656695537460113e-01
6.667500000000000000e+02,-5.000000000000000000e+00,6.636974163186484255e-01
6.667500000000000000e+02,-4.000000000000000000e+00,6.338941418039569786e-01
6.667500000000000000e+02,-3.000000000000000000e+00,6.039795146276667470e-01
6.667500000000000000e+02,-2.000000000000000000e+00,5.739777316267089535e-01
6.667500000000000000e+02,-1.000000000000000000e+00,5.439134007784123259e-01
6.667500000000000000e+02,0.000000000000000000e+00,5.138114237611409729e-01
6.667500000000000000e+02,1.000000000000000000e+00,4.836968784466619820e-01
6.667500000000000000e+02,2.000000000000000000e+00,4.535949014293899628e-01
6.667500000000000000e+02,3.000000000000000000e+00,4.235305705810932797e-01
6.667500000000000000e+02,4.000000000000000000e+00,3.935287875801348756e-01
6.667500000000000000e+02,5.000000000000000000e+00,3.636141604038457542e-01
6.667500000000000000e+02,6.000000000000000000e+00,3.338108858891536412e-01
6.667500000000000000e+02,7.000000000000000000e+00,3.041426326540553893e-01
6.667500000000000000e+02,8.000000000000000000e+00,2.746324249199365575e-01
6.667500000000000000e+02,9.000000000000000000e+00,2.453025280661329521e-01
6.667500000000000000e+02,1.000000000000000000e+01,2.161743370615873960e-01
6.667500000000000000e+02,1.100000000000000000e+01,1.872682692266782745e-01
6.667500000000000000e+02,1.200000000000000000e+01,1.586036630499214617e-01
6.667500000000000000e+02,1.300000000000000000e+01,1.301986849856957562e-01
6.667500000000000000e+02,1.400000000000000000e+01,1.020702462590841186e-01
6.667500000000000000e+02,1.500000000000000000e+01,7.423393167701597406e-02
6.667500000000000000e+02,1.600000000000000000e+01,4.670394227660024100e-02
6.667500000000000000e+02,1.700000000000000000e+01,1.949305333168194210e-02
6.667500000000000000e+02,1.800000000000000000e+01,-7.387411196640769617e-03
6.667500000000000000e+02,1.900000000000000000e+01,-3.392758721006217115e-02
6.667500000000000000e+02,2.000000000000000000e+01,-6.011906205082873100e-02
6.667500000000000000e+02,2.100000000000000000e+01,-8.595484972065658980e-02
6.667500000000000000e+02,2.200000000000000000e+01,-1.114293508987209691e-01
6.667500000000000000e+02,2.300000000000000000e+01,-1.365382993762311870e-01
6.667500000000000000e+02,2.400000000000000000e+01,-1.612786968742216942e-01
6.667500000000000000e+02,2.500000000000000000e+01,-1.856487384327163426e-01
6.667500000000000000e+02,2.600000000000000000e+01,-2.096477306533213181e-01
6.667500000000000000e+02,2.700000000000000000e+01,-2.332760050541846653e-01
6.667500000000000000e+02,2.800000000000000000e+01,-2.565348286743347472e-01
6.667500000000000000e+02,2.900000000000000000e+01,-2.794263138681927217e-01
6.667500000000000000e+02,3.000000000000000000e+01,-3.019533289841316304e-01
8.332500000000000000e+02,-3.000000000000000000e+01,1.321627601311284650e+00
8.332500000000000000e+02,-2.900000000000000000e+01,1.299461517260368737e+00
8.332500000000000000e+02,-2.800000000000000000e+01,1.276934500598688516e+00
8.332500000000000000e+02,-2.700000000000000000e+01,1.254043014026898106e+00
8.332500000000000000e+02,-2.600000000000000000e+01,1.230784189225435199e+00
8.332500000000000000e+02,-2.500000000000000000e+01,1.207155913870739283e+00
8.332500000000000000e+02,-2.400000000000000000e+01,1.183156920956314195e+00
8.332500000000000000e+02,-2.300000000000000000e+01,1.158786878997978498e+00
8.332500000000000000e+02,-2.200000000000000000e+01,1.134046481428938158e+00
8.332500000000000000e+02,-2.100000000000000000e+01,1.108937533244280793e+00
8.332500000000000000e+02,-2.000000000000000000e+01,1.083463032757617128e+00
8.332500000000000000e+02,-1.900000000000000000e+01,1.057627246211119143e+00
8.332500000000000000e+02,-1.800000000000000000e+01,1.031435772956812436e+00
8.332500000000000000e+02,-1.700000000000000000e+01,1.004895599021004671e+00
8.332500000000000000e+02,-1.600000000000000000e+01,9.780151370854355264e-01
8.332500000000000000e+02,-1.500000000000000000e+01,9.508042512673569036e-01
8.332500000000000000e+02,-1.400000000000000000e+01,9.232742655410342003e-01
8.332500000000000000e+02,-1.300000000000000000e+01,8.954379551870146337e-01
8.332500000000000000e+02,-1.200000000000000000e+01,8.673095212421744193e-01
8.332500000000000000e+02,-1.100000000000000000e+01,8.389045485060266927e-01
8.332500000000000000e+02,-1.000000000000000000e+01,8.102399481890167898e-01
8.332500000000000000e+02,-9.000000000000000000e+00,7.813338867238270868e-01
8.332500000000000000e+02,-8.000000000000000000e+00,7.522057025705906064e-01
8.332500000000000000e+02,-7.000000000000000000e+00,7.228758130151370365e-01
8.332500000000000000e+02,-6.000000000000000000e+00,6.933656129863012829e-01
8.332500000000000000e+02,-5.000000000000000000e+00,6.636973678184674430e-01
8.332500000000000000e+02,-4.000000000000000000e+00,6.338941016839415576e-01
8.332500000000000000e+02,-3.000000000000000000e+00,6.039794831482403481e-01
8.332500000000000000e+02,-2.000000000000000000e+00,5.739777089931112908e-01
8.332500000000000000e+02,-1.000000000000000000e+00,5.439133871386579999e-01
8.332500000000000000e+02,0.000000000000000000e+00,5.138114192045959427e-01
8.332500000000000000e+02,1.000000000000000000e+00,4.836968830032076783e-01
8.332500000000000000e+02,2.000000000000000000e+00,4.535949150691453990e-01
8.332500000000000000e+02,3.000000000000000000e+00,4.235305932146919417e-01
8.332500000000000000e+02,4.000000000000000000e+00,3.935288190595622737e-01
8.332500000000000000e+02,5.000000000000000000e+00,3.636142005238615638e-01
8.332500000000000000e+02,6.000000000000000000e+00,3.338109343893346237e-01
8.332500000000000000e+02,7.000000000000000000e+00,3.041426892215005617e-01
8.332500000000000000e+02,8.000000000000000000e+00,2.746324891926653633e-01
8.332500000000000000e+02,9.000000000000000000e+00,2.453025996372115713e-01
8.332500000000000000e+02,1.000000000000000000e+01,2.161744154839777554e-01
8.332500000000000000e+02,1.100000000000000000e+01,1.872683540187887186e-01
8.332500000000000000e+02,1.200000000000000000e+01,1.586037537017772614e-01
8.332500000000000000e+02,1.300000000000000000e+01,1.301987809656304229e-01
8.332500000000000000e+02,1.400000000000000000e+01,1.020703470207875441e-01
8.332500000000000000e+02,1.500000000000000000e+01,7.423403666676620105e-02
8.332500000000000000e+02,1.600000000000000000e+01,4.670405094044349781e-02
8.332500000000000000e+02,1.700000000000000000e+01,1.949316512236798360e-02
8.332500000000000000e+02,1.800000000000000000e+01,-7.387296813198496181e-03
8.332500000000000000e+02,1.900000000000000000e+01,-3.392747074900892557e-02
8.332500000000000000e+02,2.000000000000000000e+01,-6.011894400331918575e-02
8.332500000000000000e+02,2.100000000000000000e+01,-8.595473054981983552e-02
8.332500000000000000e+02,2.200000000000000000e+01,-1.114292310364790595e-01
8.332500000000000000e+02,2.300000000000000000e+01,-1.365381792211373124e-01
8.332500000000000000e+02,2.400000000000000000e+01,-1.612785767901740996e-01
8.332500000000000000e+02,2.500000000000000000e+01,-1.856486187485089090e-01
8.332500000000000000e+02,2.600000000000000000e+01,-2.096476116629339970e-01
8.332500000000000000e+02,2.700000000000000000e+01,-2.332758870176281363e-01
8.332500000000000000e+02,2.800000000000000000e+01,-2.565347118190803855e-01
8.332500000000000000e+02,2.900000000000000000e+01,-2.794261983908743474e-01
8.332500000000000000e+02,3.000000000000000000e+01,-3.019532150525563452e-01
1.000000000000000000e+03,-3.000000000000000000e+01,1.321627597643118435e+00
1.000000000000000000e+03,-2.900000000000000000e+01,1.299461513537846002e+00
1.000000000000000000e+03,-2.800000000000000000e+01,1.276934496826479304e+00
1.000000000000000000e+03,-2.700000000000000000e+01,1.254043010210528664e+00
1.000000000000000000e+03,-2.600000000000000000e+01,1.230784185371367911e+00
1.000000000000000000e+03,-2.500000000000000000e+01,1.207155909986445508e+00
1.000000000000000000e+03,-2.400000000000000000e+01,1.183156917050309787e+00
1.000000000000000000e+03,-2.300000000000000000e+01,1.158786875079901080e+00
1.000000000000000000e+03,-2.200000000000000000e+01,1.134046477509534689e+00
1.000000000000000000e+03,-2.100000000000000000e+01,1.108937529335435102e+00
1.000000000000000000e+03,-2.000000000000000000e+01,1.083463028872328593e+00
1.000000000000000000e+03,-1.900000000000000000e+01,1.057627242363470721e+00
1.000000000000000000e+03,-1.800000000000000000e+01,1.031435769161879179e+00
1.000000000000000000e+03,-1.700000000000000000e+01,1.004895595294757804e+00
1.000000000000000000e+03,-1.600000000000000000e+01,9.780151334446123279e-01
