tau,q,ask_depth
1.667500000000000000e+02,-2.600000000000000000e+01,1.238650784405255223e+00
1.667500000000000000e+02,-2.500000000000000000e+01,1.215031501039014472e+00
1.667500000000000000e+02,-2.400000000000000000e+01,1.191028273391818715e+00
1.667500000000000000e+02,-2.300000000000000000e+01,1.166639142271158391e+00
1.667500000000000000e+02,-2.200000000000000000e+01,1.141863075222947721e+00
1.667500000000000000e+02,-2.100000000000000000e+01,1.116700067976978517e+00
1.667500000000000000e+02,-2.000000000000000000e+01,1.091151246912172468e+00
1.667500000000000000e+02,-1.900000000000000000e+01,1.065218970865368320e+00
1.667500000000000000e+02,-1.800000000000000000e+01,1.038906930363671322e+00
1.667500000000000000e+02,-1.700000000000000000e+01,1.012220242144683979e+00
1.667500000000000000e+02,-1.600000000000000000e+01,9.851655366572251715e-01
1.667500000000000000e+02,-1.500000000000000000e+01,9.577510361225662905e-01
1.667500000000000000e+02,-1.400000000000000000e+01,9.299866206946343361e-01
1.667500000000000000e+02,-1.300000000000000000e+01,9.018838802995294834e-01
1.667500000000000000e+02,-1.200000000000000000e+01,8.734561498642552380e-01
1.667500000000000000e+02,-1.100000000000000000e+01,8.447185258653711060e-01
1.667500000000000000e+02,-1.000000000000000000e+01,8.156878624353331997e-01
1.667500000000000000e+02,-9.000000000000000000e+00,7.863827456497147761e-01
1.667500000000000000e+02,-8.000000000000000000e+00,7.568234450690395354e-01
1.667500000000000000e+02,-7.000000000000000000e+00,7.270318421081549687e-01
1.667500000000000000e+02,-6.000000000000000000e+00,6.970313353356204500e-01
1.667500000000000000e+02,-5.000000000000000000e+00,6.668467233461887744e-01
1.667500000000000000e+02,-4.000000000000000000e+00,6.365040663824879097e-01
1.667500000000000000e+02,-3.000000000000000000e+00,6.060305283901901152e-01
1.667500000000000000e+02,-2.000000000000000000e+00,5.754542016590902254e-01
1.667500000000000000e+02,-1.000000000000000000e+00,5.448039166179531323e-01
1.667500000000000000e+02,0.000000000000000000e+00,5.141090397033737380e-01
1.667500000000000000e+02,1.000000000000000000e+00,4.833992625044361557e-01
1.667500000000000000e+02,2.000000000000000000e+00,4.527043855898563729e-01
1.667500000000000000e+02,3.000000000000000000e+00,4.220541005487189468e-01
1.667500000000000000e+02,4.000000000000000000e+00,3.914777738176186128e-01
1.667500000000000000e+02,5.000000000000000000e+00,3.610042358253209849e-01
1.667500000000000000e+02,6.000000000000000000e+00,3.306615788616208418e-01
1.667500000000000000e+02,7.000000000000000000e+00,3.004769668721891662e-01
1.667500000000000000e+02,8.000000000000000000e+00,2.704764600996566459e-01
1.667500000000000000e+02,9.000000000000000000e+00,2.406848571387727453e-01
1.667500000000000000e+02,1.000000000000000000e+01,2.111255565580973936e-01
1.667500000000000000e+02,1.100000000000000000e+01,1.818204397724789700e-01
1.667500000000000000e+02,1.200000000000000000e+01,1.527897763424426181e-01
1.667500000000000000e+02,1.300000000000000000e+01,1.240521523435575979e-01
1.667500000000000000e+02,1.400000000000000000e+01,9.562442190828424060e-02
1.667500000000000000e+02,1.500000000000000000e+01,6.752168151317716749e-02
1.667500000000000000e+02,1.600000000000000000e+01,3.975726608524654537e-02
1.667500000000000000e+02,1.700000000000000000e+01,1.234276555058588798e-02
1.667500000000000000e+02,1.800000000000000000e+01,-1.471193993687158752e-02
1.667500000000000000e+02,1.900000000000000000e+01,-4.139862815586070610e-02
1.667500000000000000e+02,2.000000000000000000e+01,-6.771066865755592801e-02
1.667500000000000000e+02,2.100000000000000000e+01,-9.364294470436540507e-02
1.667500000000000000e+02,2.200000000000000000e+01,-1.191917657691670129e-01
1.667500000000000000e+02,2.300000000000000000e+01,-1.443547730151344410e-01
1.667500000000000000e+02,2.400000000000000000e+01,-1.691308400633495523e-01
1.667500000000000000e+02,2.500000000000000000e+01,-1.935199711840009940e-01
1.667500000000000000e+02,2.600000000000000000e+01,-2.175231988312074094e-01
1.667500000000000000e+02,2.700000000000000000e+01,-2.411424821974375021e-01
1.667500000000000000e+02,2.800000000000000000e+01,-2.643806082050925710e-01
1.667500000000000000e+02,2.900000000000000000e+01,-2.872410960918134748e-01
1.667500000000000000e+02,3.000000000000000000e+01,-3.097281064953349983e-01
3.332500000000000000e+02,-3.000000000000000000e+01,1.333585755317704624e+00
3.332500000000000000e+02,-2.900000000000000000e+01,1.311485051672686808e+00
3.332500000000000000e+02,-2.800000000000000000e+01,1.289009219750541391e+00
3.332500000000000000e+02,-2.700000000000000000e+01,1.266152886804423616e+00
3.332500000000000000e+02,-2.600000000000000000e+01,1.242911214138164411e+00
3.332500000000000000e+02,-2.500000000000000000e+01,1.219279989081204718e+00
3.332500000000000000e+02,-2.400000000000000000e+01,1.195255723519666802e+00
3.332500000000000000e+02,-2.300000000000000000e+01,1.170835758341463695e+00
3.332500000000000000e+02,-2.200000000000000000e+01,1.146018372862275037e+00
3.332500000000000000e+02,-2.100000000000000000e+01,1.120802897980288648e+00
3.332500000000000000e+02,-2.000000000000000000e+01,1.095189831469656205e+00
3.332500000000000000e+02,-1.900000000000000000e+01,1.069180953482836038e+00
3.332500000000000000e+02,-1.800000000000000000e+01,1.042779440007353564e+00
3.332500000000000000e+02,-1.700000000000000000e+01,1.015989971734984287e+00
3.332500000000000000e+02,-1.600000000000000000e+01,9.888188355744826907e-01
3.332500000000000000e+02,-1.500000000000000000e+01,9.612740158938928303e-01
3.332500000000000000e+02,-1.400000000000000000e+01,9.333652725358105862e-01
3.332500000000000000e+02,-1.300000000000000000e+01,9.051042027201119389e-01
3.332500000000000000e+02,-1.200000000000000000e+01,8.765042841413528407e-01
3.332500000000000000e+02,-1.100000000000000000e+01,8.475808968773768104e-01
3.332500000000000000e+02,-1.000000000000000000e+01,8.183513221414087102e-01
3.332500000000000000e+02,-9.000000000000000000e+00,7.888347164117175403e-01
3.332500000000000000e+02,-8.000000000000000000e+00,7.590520600377473892e-01
3.332500000000000000e+02,-7.000000000000000000e+00,7.290260800223711257e-01
3.332500000000000000e+02,-6.000000000000000000e+00,6.987811472909535304e-01
3.332500000000000000e+02,-5.000000000000000000e+00,6.683431493560437753e-01
3.332500000000000000e+02,-4.000000000000000000e+00,6.377393398521964407e-01
3.332500000000000000e+02,-3.000000000000000000e+00,6.069981669339862274e-01
3.332500000000000000e+02,-2.000000000000000000e+00,5.761490829911064537e-01
3.332500000000000000e+02,-1.000000000000000000e+00,5.452223385305259296e-01
3.332500000000000000e+02,0.000000000000000000e+00,5.142487634027622656e-01
3.332500000000000000e+02,1.000000000000000000e+00,4.832595388050478502e-01
3.332500000000000000e+02,2.000000000000000000e+00,4.522859636772841307e-01
3.332500000000000000e+02,3.000000000000000000e+00,4.213592192167034955e-01
3.332500000000000000e+02,4.000000000000000000e+00,3.905101352738238329e-01
3.332500000000000000e+02,5.000000000000000000e+00,3.597689623556136196e-01
3.332500000000000000e+02,6.000000000000000000e+00,3.291651528517673952e-01
3.332500000000000000e+02,7.000000000000000000e+00,2.987271549168586393e-01
3.332500000000000000e+02,8.000000000000000000e+00,2.684822221854414881e-01
3.332500000000000000e+02,9.000000000000000000e+00,2.384562421700664459e-01
3.332500000000000000e+02,1.000000000000000000e+01,2.086735857960970719e-01
3.332500000000000000e+02,1.100000000000000000e+01,1.791569800664045697e-01
3.332500000000000000e+02,1.200000000000000000e+01,1.499274053304375798e-01
3.332500000000000000e+02,1.300000000000000000e+01,1.210040180664608833e-01
3.332500000000000000e+02,1.400000000000000000e+01,9.240409948770045290e-02
3.332500000000000000e+02,1.500000000000000000e+01,6.414302967200447014e-02
3.332500000000000000e+02,1.600000000000000000e+01,3.623428631391600874e-02
3.332500000000000000e+02,1.700000000000000000e+01,8.689466633329701040e-03
3.332500000000000000e+02,1.800000000000000000e+01,-1.848166952717367195e-02
3.332500000000000000e+02,1.900000000000000000e+01,-4.527113779954561323e-02
3.332500000000000000e+02,2.000000000000000000e+01,-7.167265127502453481e-02
3.332500000000000000e+02,2.100000000000000000e+01,-9.768152926184292539e-02
3.332500000000000000e+02,2.200000000000000000e+01,-1.232945957724753683e-01
3.332500000000000000e+02,2.300000000000000000e+01,-1.485100706544626448e-01
3.332500000000000000e+02,2.400000000000000000e+01,-1.733274561336521913e-01
3.332500000000000000e+02,2.500000000000000000e+01,-1.977474213118597390e-01
3.332500000000000000e+02,2.600000000000000000e+01,-2.217716868733798918e-01
3.332500000000000000e+02,2.700000000000000000e+01,-2.454029119303502426e-01
3.332500000000000000e+02,2.800000000000000000e+01,-2.686445845966165535e-01
3.332500000000000000e+02,2.900000000000000000e+01,-2.915009175427272226e-01
3.332500000000000000e+02,3.000000000000000000e+01,-3.139767494648815216e-01
5.000000000000000000e+02,-3.000000000000000000e+01,1.333703467421052835e+00
5.000000000000000000e+02,-2.900000000000000000e+01,1.311603753574379638e+00
5.000000000000000000e+02,-2.800000000000000000e+01,1.289128740322320610e+00
5.000000000000000000e+02,-2.700000000000000000e+01,1.266273032631495710e+00
5.000000000000000000e+02,-2.600000000000000000e+01,1.243031768396475556e+00
5.000000000000000000e+02,-2.500000000000000000e+01,1.219400710614859662e+00
5.000000000000000000e+02,-2.400000000000000000e+01,1.195376346179111593e+00
5.000000000000000000e+02,-2.300000000000000000e+01,1.170955990646089795e+00
5.000000000000000000e+02,-2.200000000000000000e+01,1.146137898051671655e+00
5.000000000000000000e+02,-2.100000000000000000e+01,1.120921374515041258e+00
5.000000000000000000e+02,-2.000000000000000000e+01,1.095306894035530831e+00
5.000000000000000000e+02,-1.900000000000000000e+01,1.069296214540608858e+00
5.000000000000000000e+02,-1.800000000000000000e+01,1.042892491914554576e+00
5.000000000000000000e+02,-1.700000000000000000e+01,1.016100389446018326e+00
5.000000000000000000e+02,-1.600000000000000000e+01,9.889261799026591859e-01
5.000000000000000000e+02,-1.500000000000000000e+01,9.613778372951387041e-01
5.000000000000000000e+02,-1.400000000000000000e+01,9.334651153500255205e-01
5.000000000000000000e+02,-1.300000000000000000e+01,9.051996097854937418e-01
5.000000000000000000e+02,-1.200000000000000000e+01,8.765948016803766230e-01
5.000000000000000000e+02,-1.100000000000000000e+01,8.476660795426065320e-01
5.000000000000000000e+02,-1.000000000000000000e+01,8.184307381052104979e-01
5.000000000000000000e+02,-9.000000000000000000e+00,7.889079523864337418e-01
5.000000000000000000e+02,-8.000000000000000000e+00,7.591187261209614290e-01
5.000000000000000000e+02,-7.000000000000000000e+00,7.290858142743735781e-01
5.000000000000000000e+02,-6.000000000000000000e+00,6.988336199665614590e-01
5.000000000000000000e+02,-5.000000000000000000e+00,6.683880667289325839e-01
5.000000000000000000e+02,-4.000000000000000000e+00,6.377764475853548998e-01
5.000000000000000000e+02,-3.000000000000000000e+00,6.070272529635998282e-01
5.000000000000000000e+02,-2.000000000000000000e+00,5.761699799025308266e-01
5.000000000000000000e+02,-1.000000000000000000e+00,5.452349254136068524e-01
5.000000000000000000e+02,0.000000000000000000e+00,5.142529671797506641e-01
5.000000000000000000e+02,1.000000000000000000e+00,4.832553350280605620e-01
5.000000000000000000e+02,2.000000000000000000e+00,4.522733767942043737e-01
5.000000000000000000e+02,3.000000000000000000e+00,4.213383223052802329e-01
5.000000000000000000e+02,4.000000000000000000e+00,3.904810492442111758e-01
5.000000000000000000e+02,5.000000000000000000e+00,3.597318546224562152e-01
5.000000000000000000e+02,6.000000000000000000e+00,3.291202354788793638e-01
5.000000000000000000e+02,7.000000000000000000e+00,2.986746822412520430e-01
5.000000000000000000e+02,8.000000000000000000e+00,2.684224879334399239e-01
5.000000000000000000e+02,9.000000000000000000e+00,2.383895760868532943e-01
5.000000000000000000e+02,1.000000000000000000e+01,2.086003498213835350e-01
5.000000000000000000e+02,1.100000000000000000e+01,1.790775641026047804e-01
5.000000000000000000e+02,1.200000000000000000e+01,1.498422226652085243e-01
5.000000000000000000e+02,1.300000000000000000e+01,1.209135005274393215e-01
5.000000000000000000e+02,1.400000000000000000e+01,9.230869242231820593e-02
5.000000000000000000e+02,1.500000000000000000e+01,6.404318685778775944e-02
5.000000000000000000e+02,1.600000000000000000e+01,3.613046491266969085e-02
5.000000000000000000e+02,1.700000000000000000e+01,8.582122305148764951e-03
5.000000000000000000e+02,1.800000000000000000e+01,-1.859208723820771070e-02
5.000000000000000000e+02,1.900000000000000000e+01,-4.538418970674662489e-02
5.000000000000000000e+02,2.000000000000000000e+01,-7.178791233279024908e-02
5.000000000000000000e+02,2.100000000000000000e+01,-9.779859182771666326e-02
5.000000000000000000e+02,2.200000000000000000e+01,-1.234130723072297542e-01
5.000000000000000000e+02,2.300000000000000000e+01,-1.486295958438583753e-01
5.000000000000000000e+02,2.400000000000000000e+01,-1.734476884382800677e-01
5.000000000000000000e+02,2.500000000000000000e+01,-1.978680439713080830e-01
5.000000000000000000e+02,2.600000000000000000e+01,-2.218924084070401648e-01
5.000000000000000000e+02,2.700000000000000000e+01,-2.455234661886578351e-01
5.000000000000000000e+02,2.800000000000000000e+01,-2.687647304236797652e-01
5.000000000000000000e+02,2.900000000000000000e+01,-2.916204381145135471e-01
5.000000000000000000e+02,3.000000000000000000e+01,-3.140954513665725756e-01
6.667500000000000000e+02,-3.000000000000000000e+01,1.333706865567295452e+00
6.667500000000000000e+02,-2.900000000000000000e+01,1.311607184428755346e+00
6.667500000000000000e+02,-2.800000000000000000e+01,1.289132199051961081e+00
6.667500000000000000e+02,-2.700000000000000000e+01,1.266276513729117426e+00
6.667500000000000000e+02,-2.600000000000000000e+01,1.243035265642424392e+00
6.667500000000000000e+02,-2.500000000000000000e+01,1.219404217044857575e+00
6.667500000000000000e+02,-2.400000000000000000e+01,1.195379854059801517e+00
6.667500000000000000e+02,-2.300000000000000000e+01,1.170959491460310531e+00
6.667500000000000000e+02,-2.200000000000000000e+01,1.146141382495772909e+00
6.667500000000000000e+02,-2.100000000000000000e+01,1.120924832510052482e+00
6.667500000000000000e+02,-2.000000000000000000e+01,1.095310314754195602e+00
6.667500000000000000e+02,-1.900000000000000000e+01,1.069299586451718298e+00
6.667500000000000000e+02,-1.800000000000000000e+01,1.042895802845471565e+00
6.667500000000000000e+02,-1.700000000000000000e+01,1.016103626663745985e+00
6.667500000000000000e+02,-1.600000000000000000e+01,9.889293302130175434e-01
6.667500000000000000e+02,-1.500000000000000000e+01,9.613808871587576910e-01
6.667500000000000000e+02,-1.400000000000000000e+01,9.334680510131718734e-01
6.667500000000000000e+02,-1.300000000000000000e+01,9.052024174229296172e-01
6.667500000000000000e+02,-1.200000000000000000e+01,8.765974675470760147e-01
6.667500000000000000e+02,-1.100000000000000000e+01,8.476685901306177939e-01
6.667500000000000000e+02,-1.000000000000000000e+01,8.184330803019976841e-01
6.667500000000000000e+02,-9.000000000000000000e+00,7.889101136309866202e-01
6.667500000000000000e+02,-8.000000000000000000e+00,7.591206945543823581e-01
6.667500000000000000e+02,-7.000000000000000000e+00,7.290875788819414227e-01
6.667500000000000000e+02,-6.000000000000000000e+00,6.988351707088831244e-01
6.667500000000000000e+02,-5.000000000000000000e+00,6.683893946602629255e-01
6.667500000000000000e+02,-4.000000000000000000e+00,6.377775449576839062e-01
6.667500000000000000e+02,-3.000000000000000000e+00,6.070281133155676079e-01
6.667500000000000000e+02,-2.000000000000000000e+00,5.761705981325638826e-01
6.667500000000000000e+02,-1.000000000000000000e+00,5.452352978369474634e-01
6.667500000000000000e+02,0.000000000000000000e+00,5.142530915692331561e-01
6.667500000000000000e+02,1.000000000000000000e+00,4.832552106385776813e-01
6.667500000000000000e+02,2.000000000000000000e+00,4.522730043708633185e-01
6.667500000000000000e+02,3.000000000000000000e+00,4.213377040752468439e-01
6.667500000000000000e+02,4.000000000000000000e+00,3.904801888922425634e-01
6.667500000000000000e+02,5.000000000000000000e+00,3.597307572501270423e-01
6.667500000000000000e+02,6.000000000000000000e+00,3.291189075475491332e-01
6.667500000000000000e+02,7.000000000000000000e+00,2.986731314989298225e-01
6.667500000000000000e+02,8.000000000000000000e+00,2.684207233258725234e-01
6.667500000000000000e+02,9.000000000000000000e+00,2.383876076534330313e-01
6.667500000000000000e+02,1.000000000000000000e+01,2.085981885768304345e-01
6.667500000000000000e+02,1.100000000000000000e+01,1.790752219058187045e-01
6.667500000000000000e+02,1.200000000000000000e+01,1.498397120771954860e-01
6.667500000000000000e+02,1.300000000000000000e+01,1.209108346607399298e-01
6.667500000000000000e+02,1.400000000000000000e+01,9.230588478488055415e-02
6.667500000000000000e+02,1.500000000000000000e+01,6.404025119464495930e-02
6.667500000000000000e+02,1.600000000000000000e+01,3.612741504904981582e-02
6.667500000000000000e+02,1.700000000000000000e+01,8.578971994794848399e-03
6.667500000000000000e+02,1.800000000000000000e+01,-1.859532445593892191e-02
6.667500000000000000e+02,1.900000000000000000e+01,-4.538750063766006093e-02
6.667500000000000000e+02,2.000000000000000000e+01,-7.179128424390679442e-02
6.667500000000000000e+02,2.100000000000000000e+01,-9.780201254638587471e-02
6.667500000000000000e+02,2.200000000000000000e+01,-1.234165303022400906e-01
6.667500000000000000e+02,2.300000000000000000e+01,-1.486330802879596291e-01
6.667500000000000000e+02,2.400000000000000000e+01,-1.734511892525034682e-01
6.667500000000000000e+02,2.500000000000000000e+01,-1.978715518519855721e-01
6.667500000000000000e+02,2.600000000000000000e+01,-2.218959148370398538e-01
6.667500000000000000e+02,2.700000000000000000e+01,-2.455269634346084473e-01
6.667500000000000000e+02,2.800000000000000000e+01,-2.687682115213050338e-01
6.667500000000000000e+02,2.900000000000000000e+01,-2.916238968441540180e-01
6.667500000000000000e+02,3.000000000000000000e+01,-3.140988822209411779e-01
8.332500000000000000e+02,-3.000000000000000000e+01,1.333706964449588028e+00
8.332500000000000000e+02,-2.900000000000000000e+01,1.311607284299734388e+00
8.332500000000000000e+02,-2.800000000000000000e+01,1.289132299772257184e+00
8.332500000000000000e+02,-2.700000000000000000e+01,1.266276615139508621e+00
8.332500000000000000e+02,-2.600000000000000000e+01,1.243035367562624671e+00
8.332500000000000000e+02,-2.500000000000000000e+01,1.219404319272586079e+00
8.332500000000000000e+02,-2.400000000000000000e+01,1.195379956369952978e+00
8.332500000000000000e+02,-2.300000000000000000e+01,1.170959593604524507e+00
8.332500000000000000e+02,-2.200000000000000000e+01,1.146141484202273908e+00
8.332500000000000000e+02,-2.100000000000000000e+01,1.120924933483928854e+00
8.332500000000000000e+02,-2.000000000000000000e+01,1.095310414678169586e+00
8.332500000000000000e+02,-1.900000000000000000e+01,1.069299684987404575e+00
8.332500000000000000e+02,-1.800000000000000000e+01,1.042895899635180257e+00
8.332500000000000000e+02,-1.700000000000000000e+01,1.016103721332885179e+00
8.332500000000000000e+02,-1.600000000000000000e+01,9.889294223729807598e-01
8.332500000000000000e+02,-1.500000000000000000e+01,9.613809764103597999e-01
8.332500000000000000e+02,-1.400000000000000000e+01,9.334681369505175574e-01
8.332500000000000000e+02,-1.300000000000000000e+01,9.052024996376819566e-01
8.332500000000000000e+02,-1.200000000000000000e+01,8.765975456329351267e-01
8.332500000000000000e+02,-1.100000000000000000e+01,8.476686636880204073e-01
8.332500000000000000e+02,-1.000000000000000000e+01,8.184331489428369188e-01
8.332500000000000000e+02,-9.000000000000000000e+00,7.889101769832764788e-01
8.332500000000000000e+02,-8.000000000000000000e+00,7.591207522667584584e-01
8.332500000000000000e+02,-7.000000000000000000e+00,7.290876306279189256e-01
8.332500000000000000e+02,-6.000000000000000000e+00,6.988352161907784854e-01
8.332500000000000000e+02,-5.000000000000000000e+00,6.683894336127389479e-01
8.332500000000000000e+02,-4.000000000000000000e+00,6.377775771508730207e-01
8.332500000000000000e+02,-3.000000000000000000e+00,6.070281385577349642e-01
8.332500000000000000e+02,-2.000000000000000000e+00,5.761706162723004843e-01
8.332500000000000000e+02,-1.000000000000000000e+00,5.452353087648812435e-01
8.332500000000000000e+02,0.000000000000000000e+00,5.142530952192509996e-01
8.332500000000000000e+02,1.000000000000000000e+00,4.832552069885605595e-01
8.332500000000000000e+02,2.000000000000000000e+00,4.522729934429304266e-01
8.332500000000000000e+02,3.000000000000000000e+00,4.213376859355107973e-01
8.332500000000000000e+02,4.000000000000000000e+00,3.904801636500756512e-01
8.332500000000000000e+02,5.000000000000000000e+00,3.597307250569378168e-01
8.332500000000000000e+02,6.000000000000000000e+00,3.291188685950725556e-01
8.332500000000000000e+02,7.000000000000000000e+00,2.986730860170344615e-01
8.332500000000000000e+02,8.000000000000000000e+00,2.684206715798945764e-01
8.332500000000000000e+02,9.000000000000000000e+00,2.383875499410554877e-01
8.332500000000000000e+02,1.000000000000000000e+01,2.085981252245394657e-01
8.332500000000000000e+02,1.100000000000000000e+01,1.790751532649783595e-01
8.332500000000000000e+02,1.200000000000000000e+01,1.498396385197926506e-01
8.332500000000000000e+02,1.300000000000000000e+01,1.209107565748812618e-01
8.332500000000000000e+02,1.400000000000000000e+01,9.230580257013176748e-02
8.332500000000000000e+02,1.500000000000000000e+01,6.404016525729616660e-02
8.332500000000000000e+02,1.600000000000000000e+01,3.612732579744903916e-02
8.332500000000000000e+02,1.700000000000000000e+01,8.578879834830743789e-03
8.332500000000000000e+02,1.800000000000000000e+01,-1.859541912507634009e-02
8.332500000000000000e+02,1.900000000000000000e+01,-4.538759742737319414e-02
8.332500000000000000e+02,2.000000000000000000e+01,-7.179138277958685421e-02
8.332500000000000000e+02,2.100000000000000000e+01,-9.780211247035808242e-02
8.332500000000000000e+02,2.200000000000000000e+01,-1.234166312761182382e-01
8.332500000000000000e+02,2.300000000000000000e+01,-1.486331819944641808e-01
8.332500000000000000e+02,2.400000000000000000e+01,-1.734512913967165559e-01
8.332500000000000000e+02,2.500000000000000000e+01,-1.978716541621423630e-01
8.332500000000000000e+02,2.600000000000000000e+01,-2.218960170647630292e-01
8.332500000000000000e+02,2.700000000000000000e+01,-2.455270653548105031e-01
8.332500000000000000e+02,2.800000000000000000e+01,-2.687683129316962294e-01
8.332500000000000000e+02,2.900000000000000000e+01,-2.916239975644447924e-01
8.332500000000000000e+02,3.000000000000000000e+01,-3.140989820919202202e-01
1.000000000000000000e+03,-3.000000000000000000e+01,1.333706967353650796e+00
1.000000000000000000e+03,-2.900000000000000000e+01,1.311607287233181651e+00
1.000000000000000000e+03,-2.800000000000000000e+01,1.289132302731006874e+00
1.000000000000000000e+03,-2.700000000000000000e+01,1.266276618118899577e+00
1.000000000000000000e+03,-2.600000000000000000e+01,1.243035370557372232e+00
1.000000000000000000e+03,-2.500000000000000000e+01,1.219404322276737673e+00
1.000000000000000000e+03,-2.400000000000000000e+01,1.195379959376927204e+00
1.000000000000000000e+03,-2.300000000000000000e+01,1.170959596607010766e+00
1.000000000000000000e+03,-2.200000000000000000e+01,1.146141487192277708e+00
1.000000000000000000e+03,-2.100000000000000000e+01,1.120924936452776244e+00
1.000000000000000000e+03,-2.000000000000000000e+01,1.095310417616531140e+00
1.000000000000000000e+03,-1.900000000000000000e+01,1.069299687885309602e+00
1.000000000000000000e+03,-1.800000000000000000e+01,1.042895902482099402e+00
1.000000000000000000e+03,-1.700000000000000000e+01,1.016103724117772167e+00
1.000000000000000000e+03,-1.600000000000000000e+01,9.889294250843789769e-01
