tau,q,bid_depth
1.667500000000000000e+02,-2.600000000000000000e+01,-2.117261587854812888e-01
1.667500000000000000e+02,-2.500000000000000000e+01,-1.877620804286106448e-01
1.667500000000000000e+02,-2.400000000000000000e+01,-1.634223424291683102e-01
1.667500000000000000e+02,-2.300000000000000000e+01,-1.387068251574463673e-01
1.667500000000000000e+02,-2.200000000000000000e+01,-1.136164740613496704e-01
1.667500000000000000e+02,-2.100000000000000000e+01,-8.815339250889131506e-02
1.667500000000000000e+02,-2.000000000000000000e+01,-6.232093084401757466e-02
1.667500000000000000e+02,-1.900000000000000000e+01,-3.612376942455242101e-02
1.667500000000000000e+02,-1.800000000000000000e+01,-9.567993302550092949e-03
1.667500000000000000e+02,-1.700000000000000000e+01,1.733884380745998044e-02
1.667500000000000000e+02,-1.600000000000000000e+01,4.458766853347961856e-02
1.667500000000000000e+02,-1.500000000000000000e+01,7.216785187270469137e-02
1.667500000000000000e+02,-1.400000000000000000e+01,1.000671899583718272e-01
1.667500000000000000e+02,-1.300000000000000000e+01,1.282719028486303259e-01
1.667500000000000000e+02,-1.200000000000000000e+01,1.567666521001087609e-01
1.667500000000000000e+02,-1.100000000000000000e+01,1.855345773205436810e-01
1.667500000000000000e+02,-1.000000000000000000e+01,2.145573513186724846e-01
1.667500000000000000e+02,-9.000000000000000000e+00,2.438152529291768289e-01
1.667500000000000000e+02,-8.000000000000000000e+00,2.732872561266593836e-01
1.667500000000000000e+02,-7.000000000000000000e+00,3.029511336879898709e-01
1.667500000000000000e+02,-6.000000000000000000e+00,3.327835734373441046e-01
1.667500000000000000e+02,-5.000000000000000000e+00,3.627603050179383781e-01
1.667500000000000000e+02,-4.000000000000000000e+00,3.928562351694844801e-01
1.667500000000000000e+02,-3.000000000000000000e+00,4.230455896276602568e-01
1.667500000000000000e+02,-2.000000000000000000e+00,4.533020599691413577e-01
1.667500000000000000e+02,-1.000000000000000000e+00,4.835989539653815505e-01
1.667500000000000000e+02,0.000000000000000000e+00,5.139093482424447190e-01
1.667500000000000000e+02,1.000000000000000000e+00,5.442062422386851894e-01
1.667500000000000000e+02,2.000000000000000000e+00,5.744627125801662348e-01
1.667500000000000000e+02,3.000000000000000000e+00,6.046520670383421781e-01
1.667500000000000000e+02,4.000000000000000000e+00,6.347479971898878359e-01
1.667500000000000000e+02,5.000000000000000000e+00,6.647247287704824981e-01
1.667500000000000000e+02,6.000000000000000000e+00,6.945571685198370648e-01
1.667500000000000000e+02,7.000000000000000000e+00,7.242210460811677741e-01
1.667500000000000000e+02,8.000000000000000000e+00,7.536930492786488855e-01
1.667500000000000000e+02,9.000000000000000000e+00,7.829509508891534519e-01
1.667500000000000000e+02,1.000000000000000000e+01,8.119737248872800350e-01
1.667500000000000000e+02,1.100000000000000000e+01,8.407416501077176196e-01
1.667500000000000000e+02,1.200000000000000000e+01,8.692363993591940563e-01
1.667500000000000000e+02,1.300000000000000000e+01,8.974411122494547755e-01
1.667500000000000000e+02,1.400000000000000000e+01,9.253404503351205790e-01
1.667500000000000000e+02,1.500000000000000000e+01,9.529206336743469841e-01
1.667500000000000000e+02,1.600000000000000000e+01,9.801694584003701749e-01
1.667500000000000000e+02,1.700000000000000000e+01,1.007076295510380248e+00
1.667500000000000000e+02,1.800000000000000000e+01,1.033632071632375471e+00
1.667500000000000000e+02,1.900000000000000000e+01,1.059829233051845065e+00
1.667500000000000000e+02,2.000000000000000000e+01,1.085661694716710812e+00
1.667500000000000000e+02,2.100000000000000000e+01,1.111124776269178049e+00
1.667500000000000000e+02,2.200000000000000000e+01,1.136215127365272970e+00
1.667500000000000000e+02,2.300000000000000000e+01,1.160930644636989584e+00
1.667500000000000000e+02,2.400000000000000000e+01,1.185270382636439024e+00
1.667500000000000000e+02,2.500000000000000000e+01,1.209234460993307891e+00
1.667500000000000000e+02,2.600000000000000000e+01,1.232823969835896705e+00
1.667500000000000000e+02,2.700000000000000000e+01,1.256040875294075931e+00
1.667500000000000000e+02,2.800000000000000000e+01,1.278887926640390305e+00
1.667500000000000000e+02,2.900000000000000000e+01,1.301368566352229195e+00
1.667500000000000000e+02,3.000000000000000000e+01,1.323486844108099802e+00
3.332500000000000000e+02,-3.000000000000000000e+01,-3.020544796839281787e-01
3.332500000000000000e+02,-2.900000000000000000e+01,-2.795290829043253211e-01
3.332500000000000000e+02,-2.800000000000000000e+01,-2.566390804610314547e-01
3.332500000000000000e+02,-2.700000000000000000e+01,-2.333815774148000344e-01
3.332500000000000000e+02,-2.600000000000000000e+01,-2.097544326159486161e-01
3.332500000000000000e+02,-2.500000000000000000e+01,-1.857563481955395446e-01
3.332500000000000000e+02,-2.400000000000000000e+01,-1.613869600417885408e-01
3.332500000000000000e+02,-2.300000000000000000e+01,-1.366469275799273575e-01
3.332500000000000000e+02,-2.200000000000000000e+01,-1.115380209235059539e-01
3.332500000000000000e+02,-2.100000000000000000e+01,-8.606320326285121780e-02
3.332500000000000000e+02,-2.000000000000000000e+01,-6.022670622651737915e-02
3.332500000000000000e+02,-1.900000000000000000e+01,-3.403409591912431864e-02
3.332500000000000000e+02,-1.800000000000000000e+01,-7.492327422299993600e-03
3.332500000000000000e+02,-1.700000000000000000e+01,1.939021424278131178e-02
3.332500000000000000e+02,-1.600000000000000000e+01,4.660368835305428448e-02
3.332500000000000000e+02,-1.500000000000000000e+01,7.413678912816124011e-02
3.332500000000000000e+02,-1.400000000000000000e+01,1.019767534465318981e-01
3.332500000000000000e+02,-1.300000000000000000e+01,1.301093857069912652e-01
3.332500000000000000e+02,-1.200000000000000000e+01,1.585190993186369468e-01
3.332500000000000000e+02,-1.100000000000000000e+01,1.871889737590040070e-01
3.332500000000000000e+02,-1.000000000000000000e+01,2.161008256896650437e-01
3.332500000000000000e+02,-9.000000000000000000e+00,2.452352922931093637e-01
3.332500000000000000e+02,-8.000000000000000000e+00,2.745719248124237621e-01
3.332500000000000000e+02,-7.000000000000000000e+00,3.040892902379406237e-01
3.332500000000000000e+02,-6.000000000000000000e+00,3.337650791787457605e-01
3.332500000000000000e+02,-5.000000000000000000e+00,3.635762181571022822e-01
3.332500000000000000e+02,-4.000000000000000000e+00,3.934989848380536781e-01
3.332500000000000000e+02,-3.000000000000000000e+00,4.235091250206927116e-01
3.332500000000000000e+02,-2.000000000000000000e+00,4.535819705387119649e-01
3.332500000000000000e+02,-1.000000000000000000e+00,4.836925575175158865e-01
3.332500000000000000e+02,0.000000000000000000e+00,5.138157446903095504e-01
3.332500000000000000e+02,1.000000000000000000e+00,5.439263316691136385e-01
3.332500000000000000e+02,2.000000000000000000e+00,5.739991771871331139e-01
3.332500000000000000e+02,3.000000000000000000e+00,6.040093173697733686e-01
3.332500000000000000e+02,4.000000000000000000e+00,6.339320840507243204e-01
3.332500000000000000e+02,5.000000000000000000e+00,6.637432230290805091e-01
3.332500000000000000e+02,6.000000000000000000e+00,6.934190119698862009e-01
3.332500000000000000e+02,7.000000000000000000e+00,7.229363773954035066e-01
3.332500000000000000e+02,8.000000000000000000e+00,7.522730099147161287e-01
3.332500000000000000e+02,9.000000000000000000e+00,7.814074765181593385e-01
3.332500000000000000e+02,1.000000000000000000e+01,8.103193284488228176e-01
3.332500000000000000e+02,1.100000000000000000e+01,8.389892028891889897e-01
3.332500000000000000e+02,1.200000000000000000e+01,8.673989165008340052e-01
3.332500000000000000e+02,1.300000000000000000e+01,8.955315487612942604e-01
3.332500000000000000e+02,1.400000000000000000e+01,9.233715130796693593e-01
3.332500000000000000e+02,1.500000000000000000e+01,9.509046138547723181e-01
3.332500000000000000e+02,1.600000000000000000e+01,9.781180879650452908e-01
3.332500000000000000e+02,1.700000000000000000e+01,1.005000629630126596e+00
3.332500000000000000e+02,1.800000000000000000e+01,1.031542398126945592e+00
3.332500000000000000e+02,1.900000000000000000e+01,1.057735008434343094e+00
3.332500000000000000e+02,2.000000000000000000e+01,1.083571505470674268e+00
3.332500000000000000e+02,2.100000000000000000e+01,1.109046323131334333e+00
3.332500000000000000e+02,2.200000000000000000e+01,1.134155229787748631e+00
3.332500000000000000e+02,2.300000000000000000e+01,1.158895262249618696e+00
3.332500000000000000e+02,2.400000000000000000e+01,1.183264650403364371e+00
3.332500000000000000e+02,2.500000000000000000e+01,1.207262734823769890e+00
3.332500000000000000e+02,2.600000000000000000e+01,1.230889879622623084e+00
3.332500000000000000e+02,2.700000000000000000e+01,1.254147382668843846e+00
3.332500000000000000e+02,2.800000000000000000e+01,1.277037385112144818e+00
3.332500000000000000e+02,2.900000000000000000e+01,1.299562781891749452e+00
3.332500000000000000e+02,3.000000000000000000e+01,1.321727134636324408e+00
5.000000000000000000e+02,-3.000000000000000000e+01,-3.019567748016509512e-01
5.000000000000000000e+02,-2.900000000000000000e+01,-2.794298086250428526e-01
5.000000000000000000e+02,-2.800000000000000000e+01,-2.565383674154162463e-01
5.000000000000000000e+02,-2.700000000000000000e+01,-2.332795819430710793e-01
5.000000000000000000e+02,-2.600000000000000000e+01,-2.096513389077721001e-01
5.000000000000000000e+02,-2.500000000000000000e+01,-1.856523702674444110e-01
5.000000000000000000e+02,-2.400000000000000000e+01,-1.612823434544399248e-01
5.000000000000000000e+02,-2.300000000000000000e+01,-1.365419507854364056e-01
5.000000000000000000e+02,-2.200000000000000000e+01,-1.114329961247744194e-01
5.000000000000000000e+02,-2.100000000000000000e+01,-8.595847666367273376e-02
5.000000000000000000e+02,-2.000000000000000000e+01,-6.012265755646950538e-02
5.000000000000000000e+02,-1.900000000000000000e+01,-3.393113713081330474e-02
5.000000000000000000e+02,-1.800000000000000000e+01,-7.390900482827866824e-03
5.000000000000000000e+02,-1.700000000000000000e+01,1.948964051065615877e-02
5.000000000000000000e+02,-1.600000000000000000e+01,4.670062238203165350e-02
5.000000000000000000e+02,-1.500000000000000000e+01,7.423072162428878684e-02
5.000000000000000000e+02,-1.400000000000000000e+01,1.020671632189644740e-01
5.000000000000000000e+02,-1.300000000000000000e+01,1.301957461690927964e-01
5.000000000000000000e+02,-1.200000000000000000e+01,1.586008854825302627e-01
5.000000000000000000e+02,-1.100000000000000000e+01,1.872656695203767097e-01
5.000000000000000000e+02,-1.000000000000000000e+01,2.161719311893814943e-01
5.000000000000000000e+02,-9.000000000000000000e+00,2.453003311467489844e-01
5.000000000000000000e+02,-8.000000000000000000e+00,2.746304510172539182e-01
5.000000000000000000e+02,-7.000000000000000000e+00,3.041408945953284482e-01
5.000000000000000000e+02,-6.000000000000000000e+00,3.338093951046230412e-01
5.000000000000000000e+02,-5.000000000000000000e+00,3.636129267891721750e-01
5.000000000000000000e+02,-4.000000000000000000e+00,3.935278193820032078e-01
5.000000000000000000e+02,-3.000000000000000000e+00,4.235298743055937454e-01
5.000000000000000000e+02,-2.000000000000000000e+00,4.535944817723245315e-01
5.000000000000000000e+02,-1.000000000000000000e+00,4.836967382447317498e-01
5.000000000000000000e+02,0.000000000000000000e+00,5.138115639630940201e-01
5.000000000000000000e+02,1.000000000000000000e+00,5.439138204355012940e-01
5.000000000000000000e+02,2.000000000000000000e+00,5.739784279022323021e-01
5.000000000000000000e+02,3.000000000000000000e+00,6.039804828258237279e-01
5.000000000000000000e+02,4.000000000000000000e+00,6.338953754186550382e-01
5.000000000000000000e+02,5.000000000000000000e+00,6.636989071032048937e-01
5.000000000000000000e+02,6.000000000000000000e+00,6.933674076125001529e-01
5.000000000000000000e+02,7.000000000000000000e+00,7.228778511905744608e-01
5.000000000000000000e+02,8.000000000000000000e+00,7.522079710610795056e-01
5.000000000000000000e+02,9.000000000000000000e+00,7.813363710184437760e-01
5.000000000000000000e+02,1.000000000000000000e+01,8.102426326874492268e-01
5.000000000000000000e+02,1.100000000000000000e+01,8.389074167252954517e-01
5.000000000000000000e+02,1.200000000000000000e+01,8.673125560387302535e-01
5.000000000000000000e+02,1.300000000000000000e+01,8.954411389888647932e-01
5.000000000000000000e+02,1.400000000000000000e+01,9.232775805835418126e-01
5.000000000000000000e+02,1.500000000000000000e+01,9.508076798257980577e-01
5.000000000000000000e+02,1.600000000000000000e+01,9.780186616971704439e-01
5.000000000000000000e+02,1.700000000000000000e+01,1.004899202690650029e+00
5.000000000000000000e+02,1.800000000000000000e+01,1.031439439338638131e+00
5.000000000000000000e+02,1.900000000000000000e+01,1.057630959764296996e+00
5.000000000000000000e+02,2.000000000000000000e+01,1.083466778871504665e+00
5.000000000000000000e+02,2.100000000000000000e+01,1.108941298332595693e+00
5.000000000000000000e+02,2.200000000000000000e+01,1.134050252993265673e+00
5.000000000000000000e+02,2.300000000000000000e+01,1.158790645662261198e+00
5.000000000000000000e+02,2.400000000000000000e+01,1.183160672475271014e+00
5.000000000000000000e+02,2.500000000000000000e+01,1.207159641115593374e+00
5.000000000000000000e+02,2.600000000000000000e+01,1.230787884150894129e+00
5.000000000000000000e+02,2.700000000000000000e+01,1.254046669623230414e+00
5.000000000000000000e+02,2.800000000000000000e+01,1.276938110832858797e+00
5.000000000000000000e+02,2.900000000000000000e+01,1.299465077009474001e+00
5.000000000000000000e+02,3.000000000000000000e+01,1.321631106291492941e+00
6.667500000000000000e+02,-3.000000000000000000e+01,-3.019533289841227486e-01
6.667500000000000000e+02,-2.900000000000000000e+01,-2.794263138681856162e-01
6.667500000000000000e+02,-2.800000000000000000e+01,-2.565348286743294182e-01
6.667500000000000000e+02,-2.700000000000000000e+01,-2.332760050541811125e-01
6.667500000000000000e+02,-2.600000000000000000e+01,-2.096477306533177654e-01
6.667500000000000000e+02,-2.500000000000000000e+01,-1.856487384327003554e-01
6.667500000000000000e+02,-2.400000000000000000e+01,-1.612786968742057070e-01
6.667500000000000000e+02,-2.300000000000000000e+01,-1.365382993762196406e-01
6.667500000000000000e+02,-2.200000000000000000e+01,-1.114293508987094228e-01
6.667500000000000000e+02,-2.100000000000000000e+01,-8.595484972064504348e-02
6.667500000000000000e+02,-2.000000000000000000e+01,-6.011906205080830290e-02
6.667500000000000000e+02,-1.900000000000000000e+01,-3.392758721005773026e-02
6.667500000000000000e+02,-1.800000000000000000e+01,-7.387411196624782406e-03
6.667500000000000000e+02,-1.700000000000000000e+01,1.949305333169526477e-02
6.667500000000000000e+02,-1.600000000000000000e+01,4.670394227661089914e-02
6.667500000000000000e+02,-1.500000000000000000e+01,7.423393167703107309e-02
6.667500000000000000e+02,-1.400000000000000000e+01,1.020702462590952209e-01
6.667500000000000000e+02,-1.300000000000000000e+01,1.301986849857064144e-01
6.667500000000000000e+02,-1.200000000000000000e+01,1.586036630499321198e-01
6.667500000000000000e+02,-1.100000000000000000e+01,1.872682692266895987e-01
6.667500000000000000e+02,-1.000000000000000000e+01,2.161743370615989424e-01
6.667500000000000000e+02,-9.000000000000000000e+00,2.453025280661456087e-01
6.667500000000000000e+02,-8.000000000000000000e+00,2.746324249199491030e-01
6.667500000000000000e+02,-7.000000000000000000e+00,3.041426326540687120e-01
6.667500000000000000e+02,-6.000000000000000000e+00,3.338108858891662978e-01
6.667500000000000000e+02,-5.000000000000000000e+00,3.636141604038578001e-01
6.667500000000000000e+02,-4.000000000000000000e+00,3.935287875801479207e-01
6.667500000000000000e+02,-3.000000000000000000e+00,4.235305705811056587e-01
6.667500000000000000e+02,-2.000000000000000000e+00,4.535949014294023973e-01
6.667500000000000000e+02,-1.000000000000000000e+00,4.836968784466737503e-01
6.667500000000000000e+02,0.000000000000000000e+00,5.138114237611527413e-01
6.667500000000000000e+02,1.000000000000000000e+00,5.439134007784246494e-01
6.667500000000000000e+02,2.000000000000000000e+00,5.739777316267213880e-01
6.667500000000000000e+02,3.000000000000000000e+00,6.039795146276798476e-01
6.667500000000000000e+02,4.000000000000000000e+00,6.338941418039690801e-01
6.667500000000000000e+02,5.000000000000000000e+00,6.636974163186611930e-01
6.667500000000000000e+02,6.000000000000000000e+00,6.933656695537594450e-01
6.667500000000000000e+02,7.000000000000000000e+00,7.228758772878781658e-01
6.667500000000000000e+02,8.000000000000000000e+00,7.522057741416816601e-01
6.667500000000000000e+02,9.000000000000000000e+00,7.813339651462272162e-01
6.667500000000000000e+02,1.000000000000000000e+01,8.102400329811363378e-01
6.667500000000000000e+02,1.100000000000000000e+01,8.389046391578933726e-01
6.667500000000000000e+02,1.200000000000000000e+01,8.673096172221193001e-01
6.667500000000000000e+02,1.300000000000000000e+01,8.954380559487309377e-01
6.667500000000000000e+02,1.400000000000000000e+01,9.232743705307990822e-01
6.667500000000000000e+02,1.500000000000000000e+01,9.508043599312148153e-01
6.667500000000000000e+02,1.600000000000000000e+01,9.780152488761326701e-01
6.667500000000000000e+02,1.700000000000000000e+01,1.004895713404454938e+00
6.667500000000000000e+02,1.800000000000000000e+01,1.031435889417876339e+00
6.667500000000000000e+02,1.900000000000000000e+01,1.057627364258642899e+00
6.667500000000000000e+02,2.000000000000000000e+01,1.083463151928470758e+00
6.667500000000000000e+02,2.100000000000000000e+01,1.108937653106535137e+00
6.667500000000000000e+02,2.200000000000000000e+01,1.134046601584045355e+00
6.667500000000000000e+02,2.300000000000000000e+01,1.158786999082036751e+00
6.667500000000000000e+02,2.400000000000000000e+01,1.183157040640532287e+00
6.667500000000000000e+02,2.500000000000000000e+01,1.207156032861137263e+00
6.667500000000000000e+02,2.600000000000000000e+01,1.230784307262000610e+00
6.667500000000000000e+02,2.700000000000000000e+01,1.254043130882150692e+00
6.667500000000000000e+02,2.800000000000000000e+01,1.276934616076008666e+00
6.667500000000000000e+02,2.900000000000000000e+01,1.299461631191947575e+00
6.667500000000000000e+02,3.000000000000000000e+01,1.321627713555947992e+00
8.332500000000000000e+02,-3.000000000000000000e+01,-3.019532150525527925e-01
8.332500000000000000e+02,-2.900000000000000000e+01,-2.794261983908725711e-01
8.332500000000000000e+02,-2.800000000000000000e+01,-2.565347118190821618e-01
8.332500000000000000e+02,-2.700000000000000000e+01,-2.332758870176192545e-01
8.332500000000000000e+02,-2.600000000000000000e+01,-2.096476116629233388e-01
8.332500000000000000e+02,-2.500000000000000000e+01,-1.856486187484982509e-01
8.332500000000000000e+02,-2.400000000000000000e+01,-1.612785767901634415e-01
8.332500000000000000e+02,-2.300000000000000000e+01,-1.365381792211239897e-01
8.332500000000000000e+02,-2.200000000000000000e+01,-1.114292310364666250e-01
8.332500000000000000e+02,-2.100000000000000000e+01,-8.595473054980296013e-02
8.332500000000000000e+02,-2.000000000000000000e+01,-6.011894400330497490e-02
8.332500000000000000e+02,-1.900000000000000000e+01,-3.392747074899826742e-02
8.332500000000000000e+02,-1.800000000000000000e+01,-7.387296813190502576e-03
8.332500000000000000e+02,-1.700000000000000000e+01,1.949316512237864174e-02
8.332500000000000000e+02,-1.600000000000000000e+01,4.670405094045770866e-02
8.332500000000000000e+02,-1.500000000000000000e+01,7.423403666678085600e-02
8.332500000000000000e+02,-1.400000000000000000e+01,1.020703470208004227e-01
8.332500000000000000e+02,-1.300000000000000000e+01,1.301987809656406370e-01
8.332500000000000000e+02,-1.200000000000000000e+01,1.586037537017883636e-01
8.332500000000000000e+02,-1.100000000000000000e+01,1.872683540187980444e-01
8.332500000000000000e+02,-1.000000000000000000e+01,2.161744154839875254e-01
8.332500000000000000e+02,-9.000000000000000000e+00,2.453025996372240058e-01
8.332500000000000000e+02,-8.000000000000000000e+00,2.746324891926776868e-01
8.332500000000000000e+02,-7.000000000000000000e+00,3.041426892215134403e-01
8.332500000000000000e+02,-6.000000000000000000e+00,3.338109343893471692e-01
8.332500000000000000e+02,-5.000000000000000000e+00,3.636142005238732211e-01
8.332500000000000000e+02,-4.000000000000000000e+00,3.935288190595743751e-01
8.332500000000000000e+02,-3.000000000000000000e+00,4.235305932147033214e-01
8.332500000000000000e+02,-2.000000000000000000e+00,4.535949150691567788e-01
8.332500000000000000e+02,-1.000000000000000000e+00,4.836968830032187805e-01
8.332500000000000000e+02,0.000000000000000000e+00,5.138114192046070450e-01
8.332500000000000000e+02,1.000000000000000000e+00,5.439133871386694352e-01
8.332500000000000000e+02,2.000000000000000000e+00,5.739777089931228371e-01
8.332500000000000000e+02,3.000000000000000000e+00,6.039794831482523385e-01
8.332500000000000000e+02,4.000000000000000000e+00,6.338941016839531040e-01
8.332500000000000000e+02,5.000000000000000000e+00,6.636973678184800995e-01
8.332500000000000000e+02,6.000000000000000000e+00,6.933656129863141615e-01
8.332500000000000000e+02,7.000000000000000000e+00,7.228758130151494710e-01
8.332500000000000000e+02,8.000000000000000000e+00,7.522057025706031519e-01
8.332500000000000000e+02,9.000000000000000000e+00,7.813338867238368568e-01
8.332500000000000000e+02,1.000000000000000000e+01,8.102399481890261157e-01
8.332500000000000000e+02,1.100000000000000000e+01,8.389045485060377949e-01
8.332500000000000000e+02,1.200000000000000000e+01,8.673095212421846334e-01
8.332500000000000000e+02,1.300000000000000000e+01,8.954379551870275122e-01
8.332500000000000000e+02,1.400000000000000000e+01,9.232742655410488553e-01
8.332500000000000000e+02,1.500000000000000000e+01,9.508042512673711144e-01
8.332500000000000000e+02,1.600000000000000000e+01,9.780151370854461845e-01
8.332500000000000000e+02,1.700000000000000000e+01,1.004895599021012664e+00
8.332500000000000000e+02,1.800000000000000000e+01,1.031435772956823094e+00
8.332500000000000000e+02,1.900000000000000000e+01,1.057627246211133354e+00
8.332500000000000000e+02,2.000000000000000000e+01,1.083463032757634004e+00
8.332500000000000000e+02,2.100000000000000000e+01,1.108937533244293228e+00
8.332500000000000000e+02,2.200000000000000000e+01,1.134046481428952369e+00
8.332500000000000000e+02,2.300000000000000000e+01,1.158786878997990044e+00
8.332500000000000000e+02,2.400000000000000000e+01,1.183156920956324853e+00
8.332500000000000000e+02,2.500000000000000000e+01,1.207155913870749941e+00
8.332500000000000000e+02,2.600000000000000000e+01,1.230784189225444081e+00
8.332500000000000000e+02,2.700000000000000000e+01,1.254043014026896330e+00
8.332500000000000000e+02,2.800000000000000000e+01,1.276934500598690292e+00
8.332500000000000000e+02,2.900000000000000000e+01,1.299461517260372290e+00
8.332500000000000000e+02,3.000000000000000000e+01,1.321627601311289979e+00
1.000000000000000000e+03,-3.000000000000000000e+01,-3.019532113300300580e-01
1.000000000000000000e+03,-2.900000000000000000e+01,-2.794261946186633594e-01
1.000000000000000000e+03,-2.800000000000000000e+01,-2.565347080027127191e-01
1.000000000000000000e+03,-2.700000000000000000e+01,-2.332758831635519670e-01
1.000000000000000000e+03,-2.600000000000000000e+01,-2.096476077786295633e-01
1.000000000000000000e+03,-2.500000000000000000e+01,-1.856486148424938420e-01
1.000000000000000000e+03,-2.400000000000000000e+01,-1.612785728720851353e-01
1.000000000000000000e+03,-2.300000000000000000e+01,-1.365381753017196331e-01
1.000000000000000000e+03,-2.200000000000000000e+01,-1.114292271276209334e-01
1.000000000000000000e+03,-2.100000000000000000e+01,-8.595472666451442478e-02
1.000000000000000000e+03,-2.000000000000000000e+01,-6.011894015565655280e-02
1.000000000000000000e+03,-1.900000000000000000e+01,-3.392746695406501090e-02
1.000000000000000000e+03,-1.800000000000000000e+01,-7.387293086943635956e-03
1.000000000000000000e+03,-1.700000000000000000e+01,1.949316876320228431e-02
